articleId,productCode,supplierId,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
685347011,685347,1676,Duo,Top,1010017,Stripe,10,White
685347013,685347,1676,Duo,Top,1010017,Stripe,14,Dark Beige
685417003,685417,1322,Milk,Dress,1010016,Solid,9,Black
685429001,685429,1322,Rose,Dress,1010001,All over pattern,91,Light Green
685429004,685429,1322,Rose,Dress,1010001,All over pattern,9,Black
685448001,685448,1322,J Tzatziki,Dress,1010001,All over pattern,11,Off White
685448004,685448,1322,J Tzatziki,Dress,1010001,All over pattern,9,Black
685448005,685448,1322,J Tzatziki,Dress,1010016,Solid,9,Black
685468001,685468,1676,Mio,Dress,1010016,Solid,9,Black
685470002,685470,4344,Flirty Rita ring pk,Ring,1010016,Solid,3,Silver
685499003,685499,7812,IRIS JKT w pile,Jacket,1010016,Solid,51,Light Pink
685501001,685501,7812,BARBARA PU biker,Jacket,1010016,Solid,9,Black
685529001,685529,6555,MAGGIE treggings,Trousers,1010023,Denim,71,Light Blue
685532002,685532,1641,Majorca trousers slim HW,Trousers,1010004,Check,4,Bronze/Copper
685548002,685548,1641,Soho skirt,Skirt,1010016,Solid,9,Black
685601034,685601,9984,GREG FANCY,Swimwear bottom,1010001,All over pattern,93,Dark Green
685602001,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,73,Dark Blue
685602002,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,42,Red
685602003,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,91,Light Green
685602005,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,9,Black
685602017,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,32,Orange
685602028,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,19,Greenish Khaki
685602031,685602,9984,TOM SOLID,Swimwear bottom,1010016,Solid,32,Orange
685604001,685604,9984,TOM FANCY,Swimwear bottom,1010017,Stripe,73,Dark Blue
685604005,685604,9984,TOM PRINT,Swimwear bottom,1010001,All over pattern,51,Light Pink
685604012,685604,9984,TOM PRINT,Swimwear bottom,1010014,Placement print,33,Dark Orange
685604026,685604,9984,TOM FANCY,Swimwear bottom,1010001,All over pattern,43,Dark Red
685604034,685604,9984,TOM FANCY,Swimwear bottom,1010001,All over pattern,52,Pink
685604049,685604,9984,TOM FANCY,Swimwear bottom,1010001,All over pattern,73,Dark Blue
685604054,685604,9984,TOM FANCY,Swimwear bottom,1010001,All over pattern,71,Light Blue
685604061,685604,9984,TOM FANCY,Swimwear bottom,1010001,All over pattern,93,Dark Green
685605001,685605,9984,BOB SOLID,Swimwear bottom,1010016,Solid,9,Black
685605002,685605,9984,BOB SOLID,Swimwear bottom,1010016,Solid,73,Dark Blue
685605003,685605,9984,BOB SOLID,Swimwear bottom,1010016,Solid,73,Dark Blue
685606001,685606,9984,BOB PRINT,Swimwear bottom,1010017,Stripe,73,Dark Blue
685606009,685606,9984,BOB PRINT,Swimwear bottom,1010017,Stripe,93,Dark Green
685616001,685616,9984,JAMIE BLOCKING,Swimwear bottom,1010005,Colour blocking,42,Red
685635001,685635,1201,Gwyneth Coat,Jacket,1010016,Solid,9,Black
685685003,685685,3090,W CAROL CAMI OL OFFER,Vest top,1010016,Solid,43,Dark Red
685687004,685687,3090,W YODA KNIT OL OFFER,Sweater,1010010,Melange,93,Dark Green
685689003,685689,3090,W FELICITY OL OFFER,Blouse,1010016,Solid,43,Dark Red
685763001,685763,6555,BUSY bib,Dungarees,1010023,Denim,72,Blue
685766001,685766,1717,Samantha fox,Trousers,1010016,Solid,9,Black
685811001,685811,5832,Benny Shorts,Shorts,1010016,Solid,9,Black
685811002,685811,5832,Benny Shorts,Shorts,1010010,Melange,7,Grey
685811003,685811,5832,Benny Shorts,Shorts,1010010,Melange,9,Black
685811006,685811,5832,Benny Shorts,Shorts,1010010,Melange,6,Light Grey
685811007,685811,5832,Benny Shorts,Shorts,1010016,Solid,93,Dark Green
685811015,685811,5832,Benny Shorts,Shorts,1010010,Melange,7,Grey
685811022,685811,5832,Benny Shorts,Shorts,1010010,Melange,73,Dark Blue
685813001,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,9,Black
685813002,685813,5833,PETAR SWEATSHIRT,Sweater,1010010,Melange,7,Grey
685813003,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,10,White
685813004,685813,5833,Petar Sweater,Sweater,1010016,Solid,51,Light Pink
685813005,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,93,Dark Green
685813006,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,13,Beige
685813007,685813,5833,PETAR SWEATSHIRT,Sweater,1010010,Melange,43,Dark Red
685813008,685813,5833,Petar Sweater,Sweater,1010016,Solid,42,Red
685813016,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,8,Dark Grey
685813017,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,22,Yellow
685813018,685813,5833,PETAR SWEATSHIRT,Sweater,1010010,Melange,73,Dark Blue
685813020,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,19,Greenish Khaki
685813029,685813,5833,PETAR SWEATSHIRT,Sweater,1010016,Solid,53,Dark Pink
685814001,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,9,Black
685814002,685814,5833,RICHIE HOOD,Hoodie,1010010,Melange,7,Grey
685814003,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,10,White
685814004,685814,5833,Richie Regular Hood,Hoodie,1010016,Solid,51,Light Pink
685814005,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,13,Beige
685814006,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,43,Dark Red
685814007,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,93,Dark Green
685814009,685814,5833,Richie Regular Hood,Hoodie,1010016,Solid,73,Dark Blue
685814010,685814,5833,Richie Regular Hood,Hoodie,1010016,Solid,42,Red
685814012,685814,5833,Richie Regular Hood,Hoodie,1010016,Solid,71,Light Blue
685814022,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,8,Dark Grey
685814033,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,51,Light Pink
685814034,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,42,Red
685814035,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,14,Dark Beige
685814048,685814,5833,RICHIE HOOD,Hoodie,1010016,Solid,71,Light Blue
685815001,685815,5833,Jerry Jogger,Trousers,1010016,Solid,9,Black
685815005,685815,5833,Jerry Jogger,Trousers,1010010,Melange,73,Dark Blue
685816001,685816,5832,RONNY REG RN T-SHIRT,T-shirt,1010016,Solid,10,White
685816002,685816,5832,RONNY REG RN T-SHIRT,T-shirt,1010016,Solid,9,Black
685816004,685816,5832,RONNY R-NECK,T-shirt,1010010,Melange,9,Black
685816005,685816,5832,RONNY R-NECK,T-shirt,1010010,Melange,6,Light Grey
685816006,685816,5832,RONNY R-NECK,T-shirt,1010010,Melange,73,Dark Blue
685816007,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,73,Dark Blue
685816008,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,93,Dark Green
685816011,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,13,Beige
685816013,685816,5832,Ronny R-Neck,T-shirt,1010016,Solid,81,Light Turquoise
685816016,685816,5832,Ronny R-Neck,T-shirt,1010016,Solid,31,Light Orange
685816017,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,43,Dark Red
685816018,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,72,Blue
685816019,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,22,Yellow
685816022,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,41,Light Red
685816024,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,93,Dark Green
685816036,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,17,Yellowish Brown
685816037,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,73,Dark Blue
685816041,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,91,Light Green
685816047,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,71,Light Blue
685816048,685816,5832,RONNY REG RN T-SHIRT,T-shirt,1010016,Solid,19,Greenish Khaki
685816049,685816,5832,RONNY REG RN T-SHIRT,T-shirt,1010016,Solid,7,Grey
685816053,685816,5832,RONNY REG RN T-SHIRT,T-shirt,1010010,Melange,7,Grey
685816054,685816,5832,RONNY R-NECK,T-shirt,1010016,Solid,93,Dark Green
685844002,685844,5963,Millicent Cardigan,Cardigan,1010016,Solid,53,Dark Pink
685844004,685844,5963,Millicent Cardigan,Cardigan,1010010,Melange,7,Grey
685848006,685848,1322,Pomme tunic,Dress,1010001,All over pattern,93,Dark Green
685944001,685944,1322,J Cream lace,Dress,1010016,Solid,31,Light Orange
686031001,686031,3527,Martin Highlift(1),Sandals,1010016,Solid,9,Black
686032005,686032,3828,Tape Sneaker,Sneakers,1010016,Solid,13,Beige
686070001,686070,5831,R-neck Chevron,Sweater,1010022,Jacquard,73,Dark Blue
686148001,686148,1422,Cruz pencil skirt J,Skirt,1010009,Glittering/Metallic,3,Silver
686242004,686242,5767,Pat ls double pocket plaid,Shirt,1010004,Check,73,Dark Blue
686259001,686259,1338,Stella SP Andes,Bra,1010016,Solid,9,Black
686259004,686259,1338,Stella SP Andes,Bra,1010016,Solid,73,Dark Blue
686265005,686265,7848,Family Crew Ladies,Sweater,1010014,Placement print,73,Dark Blue
686265006,686265,7848,Family Crew Ladies,Sweater,1010001,All over pattern,7,Grey
686323001,686323,1909,ED Milli frill blouse,Blouse,1010021,Lace,9,Black
686331002,686331,5767,Pat ls bd simple plaid,Shirt,1010004,Check,73,Dark Blue
686331007,686331,5767,Pat ls bd simple plaid,Shirt,1010004,Check,93,Dark Green
686415001,686415,5832,Taz Cut Off,Vest top,1010016,Solid,9,Black
686415002,686415,5832,Taz Cut Off,Vest top,1010016,Solid,10,White
686465001,686465,1648,Malaga knitted jumper,Sweater,1010010,Melange,6,Light Grey
686474001,686474,1643,Kate Skatedress Rib,Dress,1010016,Solid,9,Black
686496004,686496,1543,ASTRID PJ SHIRT,Shirt,1010001,All over pattern,12,Light Beige
686564013,686564,5767,Pat ls bd light solid (1),Shirt,1010010,Melange,73,Dark Blue
686587001,686587,1543,LUCKY SHIRT,Shirt,1010001,All over pattern,9,Black
686631001,686631,1722,Maggie RW tapered,Trousers,1010016,Solid,9,Black
686631003,686631,1722,Maggie RW tapered,Trousers,1010004,Check,17,Yellowish Brown
686647001,686647,5858,Leon hood,Sweater,1010016,Solid,7,Grey
686826006,686826,7930,Noora,Sweater,1010014,Placement print,19,Greenish Khaki
686923001,686923,1644,eden jsy cardigan,Cardigan,1010016,Solid,82,Turquoise
687016002,687016,1660,DORIS CREW,Sweater,1010015,Sequin,9,Black
687016004,687016,1660,DORIS CREW,Sweater,1010007,Embroidery,7,Grey
687034009,687034,4242,Desert Top,Bikini top,1010001,All over pattern,43,Dark Red
687034010,687034,4242,Desert Top,Bikini top,1010016,Solid,22,Yellow
687034015,687034,4242,Desert Top,Bikini top,1010001,All over pattern,11,Off White
687034023,687034,4242,Desert Top,Bikini top,1010016,Solid,42,Red
687034024,687034,4242,Desert Top,Bikini top,1010016,Solid,42,Red
687036003,687036,1660,AGNES isw 45,T-shirt,1010010,Melange,51,Light Pink
687036009,687036,1660,AGNES isw 45,T-shirt,1010016,Solid,9,Black
687036010,687036,1660,AGNES isw 45,T-shirt,1010016,Solid,10,White
687044001,687044,1660,BETH JERSEY WRAP BLOUSE,Sweater,1010016,Solid,9,Black
687044002,687044,1660,BETH JERSEY WRAP BLOUSE,Sweater,1010016,Solid,19,Greenish Khaki
687151005,687151,3944,ENZO BUMBAG,Bag,1010009,Glittering/Metallic,9,Black
687173001,687173,1338,Margarita Push Melbourne,Bra,1010016,Solid,9,Black
687173003,687173,1338,Margarita Push Melbourne,Bra,1010016,Solid,51,Light Pink
687176001,687176,1338,Margarita Mynta Thong,Underwear bottom,1010016,Solid,9,Black
687176002,687176,1338,Margarita Mynta Thong,Underwear bottom,1010016,Solid,42,Red
687176003,687176,1338,Margarita Mynta Thong,Underwear bottom,1010016,Solid,51,Light Pink
687270001,687270,5963,Valencia Jumper,Sweater,1010016,Solid,9,Black
687304002,687304,3030,W FRANKIE BLOUSE,Blouse,1010006,Dot,73,Dark Blue
687310003,687310,6565,TVP Klimt denim,Trousers,1010023,Denim,9,Black
687312001,687312,6565,Turnip denim,Trousers,1010023,Denim,72,Blue
687315001,687315,6565,Blake shirt,Shirt,1010016,Solid,71,Light Blue
687335001,687335,1647,Nice LS,Sweater,1010016,Solid,42,Red
687338001,687338,5883,WAFFLE CTN BASIC STRIPE,Top,1010017,Stripe,73,Dark Blue
687350002,687350,4344,Class Ruben necklace RT,Necklace,1010016,Solid,5,Gold
687365002,687365,1640,Kaizen sweater,Sweater,1010014,Placement print,51,Light Pink
687399002,687399,5962,Marylin LS,Top,1010016,Solid,10,White
687411004,687411,7648,KOBE L/S,T-shirt,1010015,Sequin,10,White
687424001,687424,1322,Ocean,Dress,1010001,All over pattern,73,Dark Blue
687478001,687478,4345,Speed Conny Necklace,Necklace,1010016,Solid,5,Gold
687524001,687524,1647,Siri Basic Cardigan,Cardigan,1010016,Solid,9,Black
687524002,687524,1647,Siri Cardigan,Cardigan,1010016,Solid,43,Dark Red
687524004,687524,1647,Siri Cardigan,Cardigan,1010010,Melange,22,Yellow
687524009,687524,1647,Siri Cardigan,Cardigan,1010010,Melange,12,Light Beige
687524011,687524,1647,Siri Cardigan,Cardigan,1010010,Melange,22,Yellow
687524012,687524,1647,Siri Cardigan,Cardigan,1010016,Solid,9,Black
687524013,687524,1647,Siri Cardigan,Cardigan,1010010,Melange,51,Light Pink
687524014,687524,1647,Siri Cardigan,Cardigan,1010016,Solid,43,Dark Red
687539002,687539,1666,Post lace dress,Dress,1010021,Lace,9,Black
687539003,687539,1666,Post lace dress,Dress,1010021,Lace,73,Dark Blue
687601001,687601,1660,PRICE CREW,Sweater,1010008,Front print,6,Light Grey
687601002,687601,1660,PRICE CREW,Sweater,1010008,Front print,10,White
687601003,687601,1660,PRICE CREW,Sweater,1010008,Front print,8,Dark Grey
687602001,687602,1660,SUZY TWISTED STRAP TOP,Vest top,1010016,Solid,8,Dark Grey
687602007,687602,1660,SUZY TWISTED STRAP TOP,Vest top,1010016,Solid,11,Off White
687602008,687602,1660,SUZY TWISTED STRAP TOP,Vest top,1010016,Solid,19,Greenish Khaki
687629001,687629,1722,Cash jumpsuit,Trousers,1010001,All over pattern,9,Black
687635001,687635,5832,Sigge Shorts,Shorts,1010016,Solid,9,Black
687635002,687635,5832,Sigge Shorts,Shorts,1010010,Melange,7,Grey
687635004,687635,5832,Sigge Shorts,Shorts,1010010,Melange,8,Dark Grey
687635005,687635,5832,Sigge Shorts,Shorts,1010016,Solid,19,Greenish Khaki
687635010,687635,5832,Sigge Shorts,Shorts,1010010,Melange,7,Grey
687635017,687635,5832,Sigge Shorts,Shorts,1010016,Solid,73,Dark Blue
687704001,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,9,Black
687704002,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,72,Blue
687704012,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,9,Black
687704019,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,73,Dark Blue
687704022,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,71,Light Blue
687704030,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,73,Dark Blue
687704039,687704,1772,Embrace S.Skinny Ankle H.W,Trousers,1010023,Denim,9,Black
687720002,687720,1747,Linda Denim TRS,Trousers,1010002,Application/3D,73,Dark Blue
687720003,687720,1747,Linda Denim TRS,Trousers,1010002,Application/3D,6,Light Grey
687722001,687722,1747,Eva Jogger,Trousers,1010004,Check,42,Red
687856001,687856,1773,Jacket Oversize,Jacket,1010023,Denim,72,Blue
687914001,687914,8815,Perfect hood no lic.,Sweater,1010008,Front print,10,White
687934001,687934,1640,Sister off shoulder,Sweater,1010016,Solid,9,Black
687948001,687948,1643,Annie Oversized Hood,Hoodie,1010016,Solid,9,Black
687948003,687948,1643,Annie Oversized Hood,Hoodie,1010016,Solid,13,Beige
687965001,687965,8310,FORZE tights,Leggings/Tights,1010014,Placement print,9,Black
688055008,688055,1334,Mitsy 3p Ct Brazilian,Underwear bottom,1010016,Solid,9,Black
688078001,688078,4311,Chloe Fancy SG,Sandals,1010002,Application/3D,10,White
688105002,688105,1773,Skirt Mini Bea,Skirt,1010023,Denim,9,Black
688105003,688105,1773,Skirt Mini Bea,Skirt,1010023,Denim,73,Dark Blue
688105011,688105,1773,Skirt Mini Bea (1),Skirt,1010023,Denim,9,Black
688172003,688172,1920,Kiwi Clutch,Bag,1010011,Metallic,3,Silver
688209001,688209,6546,TVP Nils,Sweater,1010017,Stripe,7,Grey
688341001,688341,1676,Billie high 2-pack,T-shirt,1010016,Solid,9,Black
688341004,688341,1676,Billie high 2-pack,T-shirt,1010016,Solid,12,Light Beige
688383001,688383,3710,Jackie body,Underwear body,1010016,Solid,12,Light Beige
688411001,688411,3080,PE EVA FAKE FUR,Coat,1010016,Solid,8,Dark Grey
688430004,688430,5672,Tech Stretch Slim,Trousers,1010023,Denim,72,Blue
688430008,688430,5672,Tech Stretch Slim,Trousers,1010023,Denim,71,Light Blue
688432001,688432,1676,Long leggings 2-pack,Leggings/Tights,1010016,Solid,9,Black
688463003,688463,1676,Straptop 2-pack,Vest top,1010016,Solid,9,Black
688464001,688464,8757,Princeton shirt TP,Shirt,1010016,Solid,10,White
688474001,688474,5961,Sevilla Dress,Dress,1010016,Solid,9,Black
688474003,688474,5961,Sevilla Dress,Dress,1010016,Solid,43,Dark Red
688537001,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,42,Red
688537004,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,9,Black
688537005,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010017,Stripe,73,Dark Blue
688537010,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,10,White
688537011,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,93,Dark Green
688537012,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010001,All over pattern,9,Black
688537017,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,17,Yellowish Brown
688537020,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,11,Off White
688537021,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,42,Red
688537026,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,21,Light Yellow
688537035,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,91,Light Green
688537036,688537,4242,Simple as that Cheeky Tanga,Swimwear bottom,1010026,Other structure,61,Light Purple
688548001,688548,2950,Soft blanket bunny,Other accessories,1010016,Solid,73,Dark Blue
688558001,688558,1643,Brittany LS,Top,1010016,Solid,9,Black
688558002,688558,1643,Brittany LS,Top,1010016,Solid,10,White
688558004,688558,1643,Brittany LS,Top,1010017,Stripe,10,White
688558007,688558,1643,Brittany LS,Top,1010017,Stripe,42,Red
688558008,688558,1643,Brittany LS,Top,1010016,Solid,23,Dark Yellow
688558010,688558,1643,Brittany LS,Top,1010010,Melange,7,Grey
688558011,688558,1643,Brittany LS,Top,1010016,Solid,13,Beige
688558012,688558,1643,Brittany LS,Top,1010017,Stripe,53,Dark Pink
688605002,688605,1647,Shark Boxy Sweater,Sweater,1010010,Melange,7,Grey
688605004,688605,1647,Shark Boxy Sweater,Sweater,1010016,Solid,31,Light Orange
688641002,688641,1926,Nancy Body TRIS,Bodysuit,1010016,Solid,12,Light Beige
688658001,688658,1676,Terrance,Dress,1010016,Solid,9,Black
688678001,688678,1322,Florentina,Dress,1010016,Solid,83,Dark Turquoise
688688001,688688,1643,Rihanna Drawstring hoodie,Hoodie,1010016,Solid,9,Black
688705003,688705,8956,2P SKINNY CHEAPO,Trousers,1010023,Denim,7,Grey
688728001,688728,1334,Inga hipster shopbasket 7p,Underwear bottom,1010016,Solid,9,Black
688728003,688728,1336,Inga 7p Ct Hipster,Underwear bottom,1010016,Solid,9,Black
688728009,688728,1336,Inga 7p Ct Hipster,Underwear bottom,1010016,Solid,51,Light Pink
688728018,688728,1336,Inga hipster shopbasket 7p,Underwear bottom,1010010,Melange,9,Black
688728022,688728,1336,Inga hipster shopbasket 7p,Underwear bottom,1010010,Melange,71,Light Blue
688728023,688728,1336,Inga 7p Ct Hipster,Underwear bottom,1010010,Melange,7,Grey
688796002,688796,1647,Levin Hairy LS,Sweater,1010016,Solid,10,White
688826001,688826,3419,Classic Turtle Phone case,Other accessories,1010001,All over pattern,17,Yellowish Brown
688873001,688873,1515,Gyda!,Blouse,1010016,Solid,9,Black
688873002,688873,1515,Gyda!,Blouse,1010016,Solid,10,White
688873004,688873,1515,Gyda!,Blouse,1010016,Solid,51,Light Pink
688873005,688873,1515,Gyda!,Blouse,1010016,Solid,83,Dark Turquoise
688873007,688873,1515,Gyda!,Blouse,1010016,Solid,73,Dark Blue
688873009,688873,1515,Gyda!,Blouse,1010001,All over pattern,9,Black
688873013,688873,1515,Gyda!,Blouse,1010020,Contrast,10,White
688873014,688873,1515,Gyda!,Blouse,1010001,All over pattern,10,White
688873016,688873,1515,Gyda!,Blouse,1010017,Stripe,10,White
688873021,688873,1515,Gyda!,Blouse,1010001,All over pattern,9,Black
688873022,688873,1515,Gyda!,Blouse,1010001,All over pattern,13,Beige
689005001,689005,4242,Walk Away Top,Bikini top,1010016,Solid,9,Black
689009001,689009,4242,Walk Away Highwaist Brief,Swimwear bottom,1010016,Solid,9,Black
689009002,689009,4242,Walk Away Highwaist Brief,Swimwear bottom,1010016,Solid,93,Dark Green
689020001,689020,1344,SPEED Buzz dress J,Dress,1010008,Front print,9,Black
689021002,689021,4242,Lyon Strap Top,Bikini top,1010016,Solid,9,Black
689022002,689022,4242,Belter Highw Brazilian xcheeky,Swimwear bottom,1010016,Solid,9,Black
689047001,689047,4242,Tie A Lot Shape Swimsuite,Swimsuit,1010016,Solid,73,Dark Blue
689047004,689047,4242,Tie A Lot Shape Swimsuite,Swimsuit,1010001,All over pattern,13,Beige
689084002,689084,8616,Hunter  Skinny Check,Trousers,1010004,Check,9,Black
689107002,689107,5831,SS Marco Polo,Polo shirt,1010016,Solid,73,Dark Blue
689109001,689109,4242,Timeless Sports Top,Bikini top,1010001,All over pattern,13,Beige
689109003,689109,4242,Timeless Sports Top,Bikini top,1010016,Solid,93,Dark Green
689146001,689146,6561,Roy boot,Boots,1010016,Solid,13,Beige
689365001,689365,1543,BROADWAY S.9,Shirt,1010004,Check,31,Light Orange
689365005,689365,1543,BROADWAY S.9,Shirt,1010004,Check,82,Turquoise
689365021,689365,1543,BROADWAY S.9,Shirt,1010017,Stripe,71,Light Blue
689365025,689365,1543,BROADWAY S.0,Shirt,1010004,Check,42,Red
689365026,689365,1543,BROADWAY S.0,Shirt,1010016,Solid,10,White
689365027,689365,1543,BROADWAY S.0,Shirt,1010004,Check,93,Dark Green
689365028,689365,1543,BROADWAY SHIRT S.1,Shirt,1010004,Check,9,Black
689365030,689365,1543,BROADWAY S.0,Shirt,1010004,Check,13,Beige
689365036,689365,1543,BROADWAY S.0,Shirt,1010004,Check,42,Red
689365040,689365,1543,BROADWAY SHIRT S.1,Shirt,1010016,Solid,9,Black
689365045,689365,1543,BROADWAY SHIRT S.1,Shirt,1010004,Check,12,Light Beige
689365048,689365,1543,BROADWAY SHIRT S.1,Shirt,1010016,Solid,14,Dark Beige
689365057,689365,1543,BROADWAY S.0,Shirt,1010016,Solid,19,Greenish Khaki
689389001,689389,1543,DENISE SHIRT S.9,Shirt,1010017,Stripe,73,Dark Blue
689389002,689389,1543,DENISE SHIRT S.9,Shirt,1010001,All over pattern,9,Black
689389004,689389,1543,DENISE SHIRT S.0,Shirt,1010016,Solid,10,White
689389005,689389,1543,DENISE SHIRT S.9,Shirt,1010001,All over pattern,22,Yellow
689389006,689389,1543,DENISE SHIRT S.9,Shirt,1010001,All over pattern,12,Light Beige
689389015,689389,1543,DENISE SHIRT S.9,Shirt,1010001,All over pattern,10,White
689389018,689389,1543,DENISE SHIRT S.9,Shirt,1010001,All over pattern,82,Turquoise
689389031,689389,1543,DENISE SHIRT S.0,Shirt,1010017,Stripe,73,Dark Blue
689389032,689389,1543,DENISE SHIRT S.0,Shirt,1010001,All over pattern,52,Pink
689389033,689389,1543,DENISE SHIRT S.0,Shirt,1010001,All over pattern,19,Greenish Khaki
689389034,689389,1543,DENISE SHIRT S.0,Shirt,1010001,All over pattern,9,Black
689389036,689389,1543,DENISE SHIRT S.0,Shirt,1010001,All over pattern,93,Dark Green
689389047,689389,1543,DENISE SHIRT S.1,Shirt,1010017,Stripe,73,Dark Blue
689389048,689389,1543,DENISE SHIRT S.1,Shirt,1010016,Solid,10,White
689511001,689511,1543,OPHELIA BLOUSE,Blouse,1010021,Lace,10,White
689513001,689513,1543,MICHELLE SHIRT,Shirt,1010017,Stripe,10,White
689562001,689562,1747,Space Dungaree,Trousers,1010016,Solid,9,Black
689564002,689564,1747,Gia Woven TRS,Trousers,1010017,Stripe,9,Black
689572001,689572,1201,Devon,Jacket,1010016,Solid,9,Black
689594001,689594,1202,Eloise,Jacket,1010016,Solid,9,Black
689811001,689811,1660,VENUS OFF SHOULDER,Top,1010017,Stripe,72,Blue
689811002,689811,1660,VENUS OFF SHOULDER,Top,1010016,Solid,10,White
689811003,689811,1660,VENUS OFF SHOULDER,Top,1010017,Stripe,73,Dark Blue
689814001,689814,1660,ESSENTIAL MOON LACE STRAP,Vest top,1010016,Solid,10,White
689814002,689814,1660,ESSENTIAL MOON LACE STRAP,Vest top,1010016,Solid,9,Black
689814008,689814,1660,ESSENTIAL MOON LACE STRAP,Vest top,1010016,Solid,19,Greenish Khaki
689898002,689898,4242,Timeless Padded Bra,Bikini top,1010017,Stripe,73,Dark Blue
689955002,689955,6512,Lund rain jacket,Jacket,1010001,All over pattern,21,Light Yellow
689985001,689985,1201,Gordon,Coat,1010016,Solid,14,Dark Beige
689985002,689985,1201,Gordon,Coat,1010016,Solid,8,Dark Grey
690108001,690108,5672,Straight 5pkt Lowprice,Trousers,1010023,Denim,72,Blue
690108005,690108,5672,Straight 5pkt Lowprice,Trousers,1010023,Denim,73,Dark Blue
690112002,690112,1212,Kookaburra,Blazer,1010016,Solid,9,Black
690193003,690193,1343,Doris dress,Dress,1010016,Solid,82,Turquoise
690222006,690222,1644,Lucille bow jumper,Sweater,1010016,Solid,9,Black
690229001,690229,1644,Thelma poloneck,Sweater,1010016,Solid,6,Light Grey
690263001,690263,2080,SC BENJAMIN tee,T-shirt,1010014,Placement print,11,Off White
690276002,690276,1344,Chung Dress,Dress,1010001,All over pattern,9,Black
690279001,690279,2080,SC JACOBY knit vest,Outdoor Waistcoat,1010016,Solid,73,Dark Blue
690478001,690478,3090,Capone blazer campaign,Blazer,1010017,Stripe,9,Black
690506001,690506,1510,Petter Popover shirt,Blouse,1010017,Stripe,73,Dark Blue
690506008,690506,1510,Petter Popover shirt,Blouse,1010017,Stripe,41,Light Red
690511001,690511,4242,+ Shake it in Balconette,Bikini top,1010016,Solid,9,Black
690511002,690511,4242,+ Shake it in Balconette,Bikini top,1010017,Stripe,9,Black
